base_vehicle_id,model_name,sub_model_name
146608,Vento,TDI Comfortline
129799,Rogue Select,S
130963,Rogue Select,S
129813,Yukon XL,Denali
129813,Yukon XL,SLE
129813,Yukon XL,SLT
129813,Yukon XL,Denali
129813,Yukon XL,SLE
129813,Yukon XL,SLT
134758,Yukon XL,Denali
134758,Yukon XL,SLE
134758,Yukon XL,SLT
134758,Yukon XL,Denali
134758,Yukon XL,SLE
134758,Yukon XL,SLT
140434,Yukon XL,Denali
140434,Yukon XL,SLE
140434,Yukon XL,SLT
140434,Yukon XL,Denali
140434,Yukon XL,SLE
140434,Yukon XL,SLT
143248,Yukon XL,Denali
143248,Yukon XL,SLE
143248,Yukon XL,SLT
143248,Yukon XL,SLE
143248,Yukon XL,SLT
143248,Yukon XL,Denali
146469,Yukon XL,Denali
146469,Yukon XL,SLE
146469,Yukon XL,SLT
129819,S-Cross,GL
129819,S-Cross,GLX
131056,S-Cross,GL
131056,S-Cross,GLX
140415,S-Cross,GL
140415,S-Cross,GLX
142962,S-Cross,Turbo
142962,S-Cross,GL
142962,S-Cross,GLX
145413,S-Cross,GL
145413,S-Cross,GLX
129823,i3,Base
129823,i3,Range Extender
129823,i3,Base
129823,i3,Range Extender
130201,i3,Base
130201,i3,Range Extender
130201,i3,Base
130201,i3,Range Extender
130201,i3,Base
130201,i3,Dynamic
130201,i3,Mobility
130201,i3,Range Extender Mobility
130201,i3,Range Extender Dynamic
136856,i3,Base
136856,i3,Range Extender
136856,i3,Base
136856,i3,Range Extender
136856,i3,Base
136856,i3,Dynamic
136856,i3,Mobility
136856,i3,Range Extender Mobility
140581,i3,Base
140581,i3,Range Extender
140581,i3,Base
140581,i3,Range Extender
140581,i3,Base
145558,i3,Base
145558,i3,Range Extender
145558,i3,Base
145558,i3,Range Extender
147750,i3,Base
147750,i3,Range Extender
129826,MKC,Base
129826,MKC,Base
129826,MKC,Base
129826,MKC,Black Label
134794,MKC,Black Label
134794,MKC,Premiere
134794,MKC,Select
134794,MKC,Reserve
134794,MKC,Premiere
134794,MKC,Reserve
134794,MKC,Select
134794,MKC,Base
138435,MKC,Premiere
138435,MKC,Reserve
138435,MKC,Select
138435,MKC,Black Label
138435,MKC,Select
138435,MKC,Reserve
138435,MKC,Black Label
138435,MKC,Reserve
138435,MKC,Select
144071,MKC,Black Label
144071,MKC,Select
144071,MKC,Reserve
144071,MKC,Select
144071,MKC,Premiere
144071,MKC,Reserve
144071,MKC,Select
144071,MKC,Reserve
146587,MKC,Reserve
146587,MKC,Black Label
146587,MKC,Premiere
146587,MKC,Select
146587,MKC,Reserve
146587,MKC,Select
129832,K900,V8 Luxury
129832,K900,V6
129832,K900,V8 Elite
129832,K900,V8 Premium
134763,K900,V8 Luxury
134763,K900,V8 Elite
134763,K900,V6 Premium
134763,K900,V6
134763,K900,V6 Premium
134763,K900,V6 Luxury
140879,K900,V6 Luxury
140879,K900,V6 Premium
140879,K900,V8 Luxury
140879,K900,V6 Premium
140879,K900,V8 Elite
144070,K900,V6 Premium
144070,K900,V6 Luxury
144070,K900,V8 Luxury
129858,Transit-150,XL
129858,Transit-150,XLT
129858,Transit-150,Base
129858,Transit-150,Base
129858,Transit-150,XL
129858,Transit-150,XLT
136677,Transit-150,Base
136677,Transit-150,XL
136677,Transit-150,XLT
136677,Transit-150,Base
136677,Transit-150,XL
136677,Transit-150,XLT
140646,Transit-150,Base
140646,Transit-150,XL
140646,Transit-150,XLT
140646,Transit-150,Base
140646,Transit-150,XL
140646,Transit-150,XLT
143569,Transit-150,Base
143569,Transit-150,XL
143569,Transit-150,XLT
143569,Transit-150,Base
143569,Transit-150,XL
143569,Transit-150,XLT
147699,Transit-150,Base
129859,Transit-250,Base
129859,Transit-250,Base
136678,Transit-250,Base
136678,Transit-250,Base
136678,Transit-250,PTV
136678,Transit-250,PTV
140669,Transit-250,Base
140669,Transit-250,Base
140669,Transit-250,PTV
140669,Transit-250,PTV
143570,Transit-250,Base
143570,Transit-250,PTV
143570,Transit-250,Base
143570,Transit-250,PTV
147698,Transit-250,Base
129860,Transit-350,Base
129860,Transit-350,XL
129860,Transit-350,XLT
129860,Transit-350,Base
129860,Transit-350,XL
129860,Transit-350,XLT
136679,Transit-350,Base
136679,Transit-350,XL
136679,Transit-350,XLT
136679,Transit-350,Base
136679,Transit-350,XL
136679,Transit-350,XLT
140671,Transit-350,Base
140671,Transit-350,XL
140671,Transit-350,XLT
140671,Transit-350,Base
140671,Transit-350,XL
140671,Transit-350,XLT
143572,Transit-350,Base
143572,Transit-350,XL
143572,Transit-350,XLT
143572,Transit-350,Base
143572,Transit-350,XL
143572,Transit-350,XLT
147697,Transit-350,Base
129861,Transit-350 HD,Base
129861,Transit-350 HD,XL
129861,Transit-350 HD,XLT
129861,Transit-350 HD,Base
129861,Transit-350 HD,XL
129861,Transit-350 HD,XLT
136680,Transit-350 HD,Base
136680,Transit-350 HD,XL
136680,Transit-350 HD,XLT
136680,Transit-350 HD,Base
136680,Transit-350 HD,XL
136680,Transit-350 HD,XLT
140672,Transit-350 HD,Base
140672,Transit-350 HD,XL
140672,Transit-350 HD,XLT
140672,Transit-350 HD,Base
140672,Transit-350 HD,XL
140672,Transit-350 HD,XLT
143571,Transit-350 HD,Base
143571,Transit-350 HD,XL
143571,Transit-350 HD,XLT
143571,Transit-350 HD,Base
143571,Transit-350 HD,XL
143571,Transit-350 HD,XLT
147696,Transit-350 HD,Base
129870,Macan,S
129870,Macan,Turbo
129870,Macan,Base
129870,Macan,S
129870,Macan,Turbo
134785,Macan,S
134785,Macan,Turbo
134785,Macan,Base
134785,Macan,S
134785,Macan,Turbo
139902,Macan,S
139902,Macan,GTS
139902,Macan,Turbo
139902,Macan,GTS
139902,Macan,S
139902,Macan,Turbo
139902,Macan,Base
139902,Macan,S
139902,Macan,Turbo
139902,Macan,Base
139902,Macan,GTS
145575,Macan,Base
145575,Macan,S
145575,Macan,GTS
145575,Macan,Turbo
145575,Macan,Base
145575,Macan,S
145575,Macan,GTS
145575,Macan,Turbo
145575,Macan,S Diesel
145575,Macan,S
145575,Macan,GTS
145575,Macan,Turbo
145575,Macan,Turbo Performance
129874,City Express,LS
129874,City Express,LT
129874,City Express,LS
129874,City Express,LT
134731,City Express,LS
134731,City Express,LT
134731,City Express,LS
134731,City Express,LT
138474,City Express,LS
138474,City Express,LT
138474,City Express,LS
138474,City Express,LT
143441,City Express,LS
143441,City Express,LT
143441,City Express,LS
143441,City Express,LT
129875,CrossFox,Base
129876,CrossFox,Alaska
129876,CrossFox,Base
129877,CrossFox,Base
129878,CrossFox,Base
129879,CrossFox,Base
129880,CrossFox,Base
129881,CrossFox,Base
131164,CrossFox,Base
137935,CrossFox,Base
140705,CrossFox,10 Anos
140705,CrossFox,Base
129882,220i,Base
129882,220i,Sport Line
130160,220i,Base
130160,220i,Sport Line
136905,220i,Base
136905,220i,Sport Line
136905,220i,Active Tourer
142994,220i,Gran Tourer Luxury
142994,220i,Base
142994,220i,Sport Line
145161,220i,Sport Line
145161,220i,Executive
145161,220i,Gran Tourer Luxury
129883,235i,Base
129891,M4,Base
129891,M4,Base
129891,M4,Base
136853,M4,Base
136853,M4,Base
136853,M4,Base
136853,M4,GTS
139859,M4,Base
139859,M4,Base
139859,M4,Base
143795,M4,Base
143795,M4,Base
143795,M4,Base
143795,M4,CS
147748,M4,Base
147748,M4,CS
147748,M4,Base
129908,428i Gran Coupe,Base
129908,428i Gran Coupe,Base
129908,428i Gran Coupe,Luxury
129908,428i Gran Coupe,Sport
136646,428i Gran Coupe,Base
136646,428i Gran Coupe,Luxury
136646,428i Gran Coupe,Sport
136646,428i Gran Coupe,Base
129909,435i Gran Coupe,Base
129909,435i Gran Coupe,Base
129909,435i Gran Coupe,M Sport
136650,435i Gran Coupe,Base
136650,435i Gran Coupe,M Sport
136650,435i Gran Coupe,Base
129910,435i xDrive Gran Coupe,Base
136652,435i xDrive Gran Coupe,Base
136652,435i xDrive Gran Coupe,Base
129911,428i xDrive Gran Coupe,Base
129911,428i xDrive Gran Coupe,Base
136648,428i xDrive Gran Coupe,Base
136648,428i xDrive Gran Coupe,Base
125142,Uno,Base
129950,Uno,Base
134741,Uno,Attractive
134741,Uno,Way
137730,Uno,Sporting
137730,Uno,Attractive
137730,Uno,Way
142930,Uno,Attractive
142930,Uno,Like
142930,Uno,Way
142930,Uno,Sporting
146750,Uno,Attractive
146750,Uno,Like
146750,Uno,Way
146750,Uno,Sporting
130031,e-Golf,SEL Premium
130031,e-Golf,Limited Edition
137655,e-Golf,SEL Premium
137655,e-Golf,SE
140811,e-Golf,SE
140811,e-Golf,SEL Premium
140811,e-Golf,Limited Edition
140811,e-Golf,Comfortline
145573,e-Golf,SE
145573,e-Golf,SEL Premium
145573,e-Golf,Limited Edition
145573,e-Golf,Comfortline
130054,M135i,Base
130162,M135i,Base
137031,M135i,Base
139840,M135i,Base
130065,918 Spyder,Base
130065,918 Spyder,Base
130065,918 Spyder,Base
130073,Grand i10,GL
130073,Grand i10,GLS
136819,Grand i10,GL
136819,Grand i10,GLS
140693,Grand i10,GL
140693,Grand i10,GL Mid
140693,Grand i10,GLS
146711,Grand i10,GL Mid
146711,Grand i10,GLS
146711,Grand i10,GL
130074,ix35,GLS
130074,ix35,Limited
130092,228i xDrive,Base
130092,228i xDrive,Base
136850,228i xDrive,Base
136850,228i xDrive,Base
130093,M235i xDrive,Base
130093,M235i xDrive,Base
136852,M235i xDrive,Base
136852,M235i xDrive,Base
130115,X4,xDrive28i
130115,X4,xDrive35i
130115,X4,xDrive28i
130115,X4,xDrive35i
130115,X4,xDrive28i X Line
130115,X4,xDrive35i M Sport
130115,X4,xDrive35i X Line
136654,X4,xDrive28i
136654,X4,xDrive35i
136654,X4,M Sport
136654,X4,X Line
136654,X4,xDrive28i X Line
136654,X4,xDrive35i X Line
136654,X4,xDrive35i M Sport
136654,X4,xDrive28i
136654,X4,xDrive35i
136654,X4,M40i
136654,X4,M40i
139864,X4,xDrive28i
139864,X4,M40i
139864,X4,xDrive28i X Line
139864,X4,xDrive35i M Sport
139864,X4,M40i
139864,X4,M40i
139864,X4,xDrive28i
143794,X4,M40i
143794,X4,xDrive28i
143794,X4,xDrive28i
143794,X4,M40i
143794,X4,xDrive28i X Line
143794,X4,xDrive35i M Sport
143794,X4,M40i
146570,X4,M40i
146570,X4,xDrive30i
130145,Q70L,3.7
130145,Q70L,5.6
137047,Q70L,3.7
137047,Q70L,5.6
137047,Q70L,3.7
137047,Q70L,5.6
140684,Q70L,3.7
140684,Q70L,5.6
140684,Q70L,5.6
140684,Q70L,3.7
145244,Q70L,3.7 Luxe
145244,Q70L,5.6 Luxe
145244,Q70L,3.7
145244,Q70L,5.6
146846,Q70L,3.7 Luxe
146846,Q70L,5.6 Luxe
130175,TLX,Base
130175,TLX,Base
130175,TLX,Base
130175,TLX,SH-AWD
130175,TLX,SH-AWD
134762,TLX,Base
134762,TLX,SH-AWD
134762,TLX,Base
134762,TLX,SH-AWD
134762,TLX,Base
140233,TLX,Base
140233,TLX,SH-AWD
140233,TLX,Base
140233,TLX,SH-AWD
140233,TLX,Tech
140233,TLX,Advance
143880,TLX,Base
143880,TLX,SH-AWD
143880,TLX,Base
143880,TLX,SH-AWD
143880,TLX,Advance
143880,TLX,A-Spec
146581,TLX,SH-AWD
146581,TLX,Base
146581,TLX,Base
146581,TLX,SH-AWD
146581,TLX,A-Spec
146581,TLX,A-Spec
130196,Q3 Quattro,Premium Plus
130196,Q3 Quattro,Prestige
130196,Q3 Quattro,Progressiv
130196,Q3 Quattro,Technik
134773,Q3 Quattro,Premium Plus
134773,Q3 Quattro,Prestige
134773,Q3 Quattro,Technik
134773,Q3 Quattro,Komfort
134773,Q3 Quattro,Progressiv
140962,Q3 Quattro,Luxury
140962,Q3 Quattro,Elite
140962,Q3 Quattro,S Line
140962,Q3 Quattro,Premium Plus
140962,Q3 Quattro,Prestige
140962,Q3 Quattro,Premium
143461,Q3 Quattro,Premium
143461,Q3 Quattro,Premium Plus
143461,Q3 Quattro,Komfort
143461,Q3 Quattro,Progressiv
143461,Q3 Quattro,Technik
143461,Q3 Quattro,Select
143461,Q3 Quattro,S Line
143461,Q3 Quattro,Elite
130206,GLA250,4Matic
130206,GLA250,4Matic
130206,GLA250,Base
136665,GLA250,4Matic
136665,GLA250,Base
136665,GLA250,4Matic
136665,GLA250,CGI Sport
138252,GLA250,Base
138252,GLA250,Sport
138252,GLA250,4Matic
140928,GLA250,4Matic
140928,GLA250,Base
140928,GLA250,CGI Sport
140928,GLA250,4Matic
143877,GLA250,Base
143877,GLA250,4Matic
143877,GLA250,4Matic
143877,GLA250,CGI Sport
130207,GLA45 AMG,4Matic
130207,GLA45 AMG,Base
130207,GLA45 AMG,4Matic
130996,GLA45 AMG,Base
136666,GLA45 AMG,4Matic
136666,GLA45 AMG,Base
136666,GLA45 AMG,4Matic
140929,GLA45 AMG,4Matic
140929,GLA45 AMG,4Matic
140929,GLA45 AMG,4Matic
143876,GLA45 AMG,4Matic
143876,GLA45 AMG,4Matic
143876,GLA45 AMG,4Matic
130215,GLA200,Base
130215,GLA200,Sport
131006,GLA200,Sport
131006,GLA200,Base
137804,GLA200,Sport
140953,GLA200,CGI Sport
146704,GLA200,CGI Sport
146704,GLA200,Base
130218,2008,Feline
137814,2008,Feline
138251,2008,Feline
146492,2008,Allure
130223,ML250,Bluetec 4Matic
130229,CLS400,4Matic
130229,CLS400,Base
130229,CLS400,4Matic
130229,CLS400,Base
136944,CLS400,4Matic
136944,CLS400,Base
136944,CLS400,4Matic
136944,CLS400,Base
142872,CLS400,4Matic
142872,CLS400,Base
142872,CLS400,CGI
143875,CLS400,Base
143875,CLS400,4Matic
143875,CLS400,CGI
130230,ML400,4Matic
130230,ML400,4Matic
130237,Huracan,LP610-4
130237,Huracan,LP610-4
137413,Huracan,LP610-4
137413,Huracan,LP610-4
142952,Huracan,LP610-4
142952,Huracan,LP610-4
142952,Huracan,LP580-2
142952,Huracan,LP580-2
145555,Huracan,Performante
145555,Huracan,LP580-2
145555,Huracan,LP580-2 Spyder
145555,Huracan,LP610-4
145555,Huracan,LP610-4 Spyder
145555,Huracan,Performante
145555,Huracan,LP580-2
145555,Huracan,LP580-2 Spyder
145555,Huracan,LP610-4
145555,Huracan,LP610-4 Spyder
145555,Huracan,Coupe
145555,Huracan,Performante
145555,Huracan,Performante Spyder
145555,Huracan,Spyder
145555,Huracan,RDW Spyder
130245,NX300h,Base
130245,NX300h,Base
136657,NX300h,Base
136657,NX300h,Base
140509,NX300h,Base
140509,NX300h,Base
145212,NX300h,Base
145212,NX300h,Base
146733,NX300h,Base
130246,NX200t,Base
130246,NX200t,F Sport
130246,NX200t,Base
130246,NX200t,F Sport
136656,NX200t,Base
136656,NX200t,F Sport
136656,NX200t,Base
136656,NX200t,F Sport
140508,NX200t,Base
140508,NX200t,F Sport
140508,NX200t,F Sport
140508,NX200t,Base
130252,ZX1100 GPZ ABS,Base
130253,TRX300X,Base
130256,150 Speedster HO,Base
130299,150 Speedster HO,Base
130257,150 Speedster (255 hp),Base
130258,150 Speedster (255 hp),Base
130259,150 Speedster,Base
130298,150 Speedster,Base
130260,180 Challenger SE (215 hp),Base
130261,230 Challenger,Base
130293,230 Challenger,Base
141351,230 Challenger,Base
141360,230 Challenger,Base
141388,230 Challenger,Base
141389,230 Challenger,Base
130262,230 Challenger SE,Base
130290,230 Challenger SE,Base
130263,210 Wake (1.5L),Base
130288,210 Wake (1.5L),Base
130264,210 SP,Base
130289,210 SP,Base
130265,210 Challenger SE (1.5L),Base
130292,210 Challenger SE (1.5L),Base
130266,210 Challenger SE Supercharged (1.5L),Base
130300,210 Challenger SE Supercharged (1.5L),Base
130267,200 Speedster,Base
130291,200 Speedster,Base
141353,200 Speedster,Base
141357,200 Speedster,Base
141366,200 Speedster,Base
141395,200 Speedster,Base
141405,200 Speedster,Base
141573,200 Speedster,Base
141583,200 Speedster,Base
130269,550 TRV S GT,Base
130273,Quannon 150,Base
130280,Quannon 150,Base
130274,Venox 250,Base
130275,Venox 250,Base
130276,Venox 250,Base
130277,Venox 250,Base
130278,Venox 250,Base
130279,Venox 250,Base
130284,FLHTCUSE7 CVO Ultra Classic Electra Glide,Base
130287,230 Wake,Base
141345,230 Wake,Base
141348,230 Wake,Base
141365,230 Wake,Base
141410,230 Wake,Base
130294,210 Challenger S,Base
130295,210 Challenger,Base
130296,210 Challenger,Base
141398,210 Challenger,Base
130297,180 Challenger SE (1.5L Supercharged),Base
141386,180 Challenger SE (1.5L Supercharged),Base
130301,210 Wake Supercharged (1.5L),Base
141414,210 Wake Supercharged (1.5L),Base
130304,Tundra 550F,Base
130305,1800 Challenger,Base
130306,1800 Challenger,Base
141426,1800 Challenger,Base
141537,1800 Challenger,Base
141567,1800 Challenger,Base
141578,1800 Challenger,Base
130313,SXT1800 242 Limited S,Base
130463,SXT1800 242 Limited S,Base
141498,SXT1800 242 Limited S,Base
141504,SXT1800 242 Limited S,Base
141512,SXT1800 242 Limited S,Base
130314,SXT1800 242 Limited,Base
130462,SXT1800 242 Limited,Base
141497,SXT1800 242 Limited,Base
141503,SXT1800 242 Limited,Base
141511,SXT1800 242 Limited,Base
130315,SXT1800 AR240 HO,Base
130456,SXT1800 AR240 HO,Base
141500,SXT1800 AR240 HO,Base
141506,SXT1800 AR240 HO,Base
141515,SXT1800 AR240 HO,Base
130316,SXT1800 SX240 HO,Base
130461,SXT1800 SX240 HO,Base
141501,SXT1800 SX240 HO,Base
141507,SXT1800 SX240 HO,Base
141518,SXT1800 SX240 HO,Base
130317,XAT1800 212SS,Base
130459,XAT1800 212SS,Base
135503,XAT1800 212SS,Base
141510,XAT1800 212SS,Base
141837,XAT1800 212SS,Base
130318,XAT1800 212X,Base
130458,XAT1800 212X,Base
135504,XAT1800 212X,Base
141509,XAT1800 212X,Base
141836,XAT1800 212X,Base
130319,LAT1100 AR210,Base
130464,LAT1100 AR210,Base
135508,LAT1100 AR210,Base
141514,LAT1100 AR210,Base
130320,LAT1100 SX210,Base
130465,LAT1100 SX210,Base
135512,LAT1100 SX210,Base
141517,LAT1100 SX210,Base
130321,RX1800 AR190,Base
130467,RX1800 AR190,Base
135514,RX1800 AR190,Base
141513,RX1800 AR190,Base
141840,RX1800 AR190,Base
145102,RX1800 AR190,Base
146098,RX1800 AR190,Base
130322,RX1800 SX190,Base
130466,RX1800 SX190,Base
135510,RX1800 SX190,Base
141516,RX1800 SX190,Base
141841,RX1800 SX190,Base
145103,RX1800 SX190,Base
146099,RX1800 SX190,Base
130326,600 INDY SP,Base
130787,600 INDY SP,Base
138628,600 INDY SP,Base
140591,600 INDY SP,Base
141944,600 INDY SP,Base
144494,600 INDY SP,Base
130331,Spyder RT (SM6),Base
135326,Spyder RT (SM6),Base
139527,Spyder RT (SM6),Base
142267,Spyder RT (SM6),Base
146191,Spyder RT (SM6),Base
130332,Spyder RT (SE6),Base
135325,Spyder RT (SE6),Base
139526,Spyder RT (SE6),Base
142266,Spyder RT (SE6),Base
146190,Spyder RT (SE6),Base
130333,Spyder RT-S (SE6),Base
135327,Spyder RT-S (SE6),Base
139524,Spyder RT-S (SE6),Base
142268,Spyder RT-S (SE6),Base
130334,Spyder RT-S (SM6),Base
135328,Spyder RT-S (SM6),Base
139525,Spyder RT-S (SM6),Base
130335,Spyder RT Limited (SE6),Base
135329,Spyder RT Limited (SE6),Base
139523,Spyder RT Limited (SE6),Base
142269,Spyder RT Limited (SE6),Base
146192,Spyder RT Limited (SE6),Base
130348,Sportsman Forest 570,Base
130360,DL1000 V-Strom ABS,Base
135301,DL1000 V-Strom ABS,Base
135301,DL1000 V-Strom ABS,Base
139545,DL1000 V-Strom ABS,Base
139545,DL1000 V-Strom ABS,Base
130361,DL1000 V-Strom ABS Adventure,Base
135302,DL1000 V-Strom ABS Adventure,Base
139543,DL1000 V-Strom ABS Adventure,Base
130371,GSX1300R Hayabusa 50th Ann. Edition,Base
130377,UH200 Burgman ABS,Base
135309,UH200 Burgman ABS,Base
139549,UH200 Burgman ABS,Base
142799,UH200 Burgman ABS,Base
146250,UH200 Burgman ABS,Base
130378,LT-A750X KingQuad AXi 4x4 LE,Base
130379,LT-A750 KingQuad AXi Power Steering LE,Base
135312,LT-A750 KingQuad AXi Power Steering LE,Base
130388,TC85 17/14,Base
134972,TC85 17/14,Base
139250,TC85 17/14,Base
142318,TC85 17/14,Base
144193,TC85 17/14,Base
147520,TC85 17/14,Base
130389,TC85 19/16,Base
134973,TC85 19/16,Base
147521,TC85 19/16,Base
130392,FC250,Base
134976,FC250,Base
139253,FC250,Base
142321,FC250,Base
144287,FC250,Base
147515,FC250,Base
130395,R nine T,Base
135340,R nine T,Base
135340,R nine T,Base
139560,R nine T,Base
139560,R nine T,Base
145004,R nine T,Base
146054,R nine T,Base
130400,RZR XP 4 1000 EPS,Base
135051,RZR XP 4 1000 EPS,Base
135051,RZR XP 4 1000 EPS,Base
139192,RZR XP 4 1000 EPS,Base
139192,RZR XP 4 1000 EPS,Base
142413,RZR XP 4 1000 EPS,Base
146116,RZR XP 4 1000 EPS,Base
130407,8x8 XTD,Base
139143,8x8 XTD,Base
140608,8x8 XTD,Base
130409,Centaur 954DT,Base
139146,Centaur 954DT,Base
130410,Tuono V4 R APRC ABS,Base
130411,1290 Super Duke R,Base
135348,1290 Super Duke R,Base
139689,1290 Super Duke R,Base
145054,1290 Super Duke R,Base
145727,1290 Super Duke R,Base
130412,1199 Superleggera,Base
130413,1190RX,Base
141995,1190RX,Base
142712,1190RX,Base
130421,GL1800B Gold Wing F6B Deluxe,Base
135173,GL1800B Gold Wing F6B Deluxe,Base
136923,GL1800B Gold Wing F6B Deluxe,Base
139474,GL1800B Gold Wing F6B Deluxe,Base
145116,GL1800B Gold Wing F6B Deluxe,Base
130422,CTX1300,Base
130423,CTX1300D Deluxe,Base
130430,CBR1000RR SP,Base
142803,CBR1000RR SP,Base
147077,CBR1000RR SP,Base
130440,Monster 1200,Base
135456,Monster 1200,Base
139741,Monster 1200,Base
145029,Monster 1200,Base
147047,Monster 1200,Base
130441,Monster 1200 S,Base
135457,Monster 1200 S,Base
139742,Monster 1200 S,Base
145031,Monster 1200 S,Base
147049,Monster 1200 S,Base
130443,946,Base
130597,946,Base
130452,ZR1000 Z1000 ABS,Base
135187,ZR1000 Z1000 ABS,Base
139589,ZR1000 Z1000 ABS,Base
130453,Turismo Veloce 800,Base
139062,Turismo Veloce 800,Base
142345,Turismo Veloce 800,Base
144720,Turismo Veloce 800,Base
146243,Turismo Veloce 800,Base
130454,Turismo Veloce Lusso 800,Base
139063,Turismo Veloce Lusso 800,Base
142346,Turismo Veloce Lusso 800,Base
144721,Turismo Veloce Lusso 800,Base
146244,Turismo Veloce Lusso 800,Base
130455,1190 Adventure,Base
135350,1190 Adventure,Base
139693,1190 Adventure,Base
130481,Wildcat 4X Limited,Base
135274,Wildcat 4X Limited,Base
130482,Wildcat X Limited,Base
135276,Wildcat X Limited,Base
139459,Wildcat X Limited,Base
142674,Wildcat X Limited,Base
130483,Wildcat Trail XT,Base
135243,Wildcat Trail XT,Base
139466,Wildcat Trail XT,Base
142466,Wildcat Trail XT,Base
146285,Wildcat Trail XT,Base
130484,Wildcat Trail,Base
135242,Wildcat Trail,Base
139465,Wildcat Trail,Base
142465,Wildcat Trail,Base
146283,Wildcat Trail,Base
130486,Bonneville T100 Black,Base
135534,Bonneville T100 Black,Base
144824,Bonneville T100 Black,Base
130489,America LT,Base
135539,America LT,Base
139642,America LT,Base
130490,Thunderbird Commander,Base
139647,Thunderbird Commander,Base
130492,Thunderbird LT,Base
139648,Thunderbird LT,Base
145083,Thunderbird LT,Base
130498,GL1800 Valkyrie,Base
135419,GL1800 Valkyrie,Base
130499,GL1800 Valkyrie ABS,Base
130500,S1000R,Base
135341,S1000R,Base
135341,S1000R,Base
139561,S1000R,Base
139561,S1000R,Base
144927,S1000R,Base
146126,S1000R,Base
130501,K1600GTL Exclusive,Base
135336,K1600GTL Exclusive,Base
135336,K1600GTL Exclusive,Base
139554,K1600GTL Exclusive,Base
139554,K1600GTL Exclusive,Base
130502,Sportsman WV850 HO,Base
130503,Scrambler 1000 XP EPS,Base
135092,Scrambler 1000 XP EPS,Base
130504,Ranger 900 XP Deluxe,Base
130505,1190 Adventure R,Base
135351,1190 Adventure R,Base
139692,1190 Adventure R,Base
130507,Monster 696 ABS,Base
130508,Monster 796 ABS,Base
130515,Street Triple ABS,Base
135552,Street Triple ABS,Base
139652,Street Triple ABS,Base
130516,Street Triple R ABS,Base
135553,Street Triple R ABS,Base
139651,Street Triple R ABS,Base
130518,KLR650 New Edition,Base
130519,YXM700 Viking FI 4x4 EPS SE,Base
135383,YXM700 Viking FI 4x4 EPS SE,Base
139496,YXM700 Viking FI 4x4 EPS SE,Base
142022,YXM700 Viking FI 4x4 EPS SE,Base
130520,YW50FX Zuma 50FX,Base
135184,YW50FX Zuma 50FX,Base
139507,YW50FX Zuma 50FX,Base
144179,YW50FX Zuma 50FX,Base
146388,YW50FX Zuma 50FX,Base
130534,F4 ABS,Base
134813,F4 ABS,Base
130561,RZR 570 EPS LE,Base
130570,XG500 Street 500,Base
139405,XG500 Street 500,Base
142496,XG500 Street 500,Base
146295,XG500 Street 500,Base
130571,XG750 Street 750,Base
139406,XG750 Street 750,Base
142497,XG750 Street 750,Base
146296,XG750 Street 750,Base
130572,LT-F400F KingQuad FSi LE,Base
130573,LT-A400F KingQuad ASi LE,Base
139312,LT-A400F KingQuad ASi LE,Base
130575,SR 50 R Factory,Base
134799,SR 50 R Factory,Base
134801,SR 50 R Factory,Base
134802,SR 50 R Factory,Base
134803,SR 50 R Factory,Base
134804,SR 50 R Factory,Base
134805,SR 50 R Factory,Base
130576,GSX-R750 50th Ann. Edition,Base
130577,GSX-R1000 SE,Base
130578,CBR650F,Base
135441,CBR650F,Base
139707,CBR650F,Base
144536,CBR650F,Base
130579,CBR650F ABS,Base
135442,CBR650F ABS,Base
139708,CBR650F ABS,Base
144537,CBR650F ABS,Base
130581,CB1100 DLX,Base
130583,VFR800D Interceptor DLX,Base
135444,VFR800D Interceptor DLX,Base
130585,Gunner,Base
139171,Gunner,Base
142283,Gunner,Base
130601,CX50BW,Base
135230,CX50BW,Base
130602,CX65 Limited Edition,Base
130603,CX50SR King Limited Edition,Base
130604,XL1200T SuperLow 1200T,Base
135135,XL1200T SuperLow 1200T,Base
139412,XL1200T SuperLow 1200T,Base
142536,XL1200T SuperLow 1200T,Base
130605,FXDL Low Rider,Base
135139,FXDL Low Rider,Base
139414,FXDL Low Rider,Base
142539,FXDL Low Rider,Base
130635,XTZ1200 Super Tenere ES,Base
135370,XTZ1200 Super Tenere ES,Base
139635,XTZ1200 Super Tenere ES,Base
145038,XTZ1200 Super Tenere ES,Base
146310,XTZ1200 Super Tenere ES,Base
130636,SR400,Base
139633,SR400,Base
144344,SR400,Base
146194,SR400,Base
130638,Ranger Diesel HST,Base
140616,Ranger Diesel HST,Base
142445,Ranger Diesel HST,Base
130639,Ranger Diesel HST Deluxe,Base
141744,Ranger Diesel HST Deluxe,Base
142444,Ranger Diesel HST Deluxe,Base
130640,F3 675 EAS ABS,Base
130641,F3 800 EAS ABS,Base
130642,Brutale 675 EAS ABS,Base
130643,Brutale 800 EAS ABS,Base
130644,Brutale 800 ITALIA ABS,Base
130645,Brutale 800 Dragster,Base
139050,Brutale 800 Dragster,Base
142349,Brutale 800 Dragster,Base
130646,NC700J NM4,Base
138982,NC700J NM4,Base
142806,NC700J NM4,Base
144559,NC700J NM4,Base
130650,Caponord 1200,Base
130661,RTV-X900 General Purpose,Base
138840,RTV-X900 General Purpose,Base
142513,RTV-X900 General Purpose,Base
